category,name,model,specification,color,feature,spec_model,spec_color,spec_feature,spec_rated_power,spec_voltage,spec_frequency,spec_cable_length,spec_product_size,spec_gift_box_size,spec_carton_size,spec_package_standard,spec_net_weight,spec_gross_weight,html_content,image_url,product_url
Weight Scale,Glass Electronic Weight Scale CW280,CW280,,Blcak/White,"CNC safety corner; ABS+tempered glass; Invisible LED display; 4 high sensitive sensors; Intelligent automatic switch on/off; Integrated weighing surface; Light weight, compact and simple",CW280,Black/White,Invisible LED display;Automatic weighing & automatic shutdown;Low power and overweight prompt,,,,,L 280x W 280x H 2 3 MM,W 330 xD 322 xH 44 MM,W345 x D238 x H340 MM,5PCS/CTN,1. 46 KG/PC,9.3 KG/CTN,"<li>Invisible LED display</li>
<li>Automatic weighing & automatic shutdown</li>
<li>Low power and overweight prompt</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: CW280</li>
<li>Color: Black/White</li>
<li>Product Size: L 280x W 280x H 2 3 MM</li>
<li>Gift Box Size: W 330 xD 322 xH 44 MM</li>
<li>Master Carton Size: W345 x D238 x H340 MM</li>
<li>Package Standard: 5PCS/CTN</li>
<li>Net Weight: 1. 46 KG/PC</li>
<li>Gross Weight: 9.3 KG/CTN</li>","https://cdn.globalso.com/aolga-hk/420.jpg,https://cdn.globalso.com/aolga-hk/138.jpg,https://cdn.globalso.com/aolga-hk/216.jpg,https://cdn.globalso.com/aolga-hk/37.jpg",https://www.aolga-hk.com/cw280-product/
Bluetooth Alarm Clock,Bluetooth Alarm Clock H7,H7,AC Input: 100V-240V~/50-60Hz; DC Output: 9V/2A transformer,Black/White,Bluetooth version 5.0; Wireless QI mobile phone charging or charging with the front USB+Type C; Loudspeaker,H7,Black/White,"Bluetooth version 5.0; Wireless QI mobile phone charging or charging with the front USB+Type C; Loudspeaker; Multi-function with Bluetooth, alarm clock, radio, showing week, TF, disk, AUX, Q1 wireless charging and playing music features; LED digital display; FM digital stereo; mute function; Two groups of alarm clock functions; Alarm clock for working days setting; NAP and snooze function; With adapter; Noise: FM, 40dB; Bluetooth: 70dB; AUX Input: 70dB",,,50Hz/60Hz,,,W205xD104xH96MM,W430xD330xH415MM,24 PCS/CTN,,0.5 KG/PC,"<li>Bluetooth version 5.0</li>
<li>Wireless QI mobile phone charging or charging with the front USB+Type C</li>
<li>Loudspeaker</li>
<li>Multi-function with Bluetooth, alarm clock, radio, showing week, TF, disk, AUX, Q1 wireless charging and playing music features</li>
<li>LED digital display</li>
<li>FM digital stereo</li>
<li>mute function</li>
<li>Two groups of alarm clock functions</li>
<li>Alarm clock for working days setting</li>
<li>NAP and snooze function</li>
<li>With adapter</li>
<li>Noise: FM, 40dB</li>
<li>Bluetooth: 70dB</li>
<li>AUX Input: 70dB</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: H7</li>
<li>Color: Black/White</li>
<li>Specification: AC Input: 100V-240V~/50-60Hz; DC Output: 9V/2A transformer</li>
<li>Rated Frequency: 50Hz/60Hz</li>
<li>Gift Box Size: W205xD104xH96MM</li>
<li>Master Carton Size: W430xD330xH415MM</li>
<li>Package Standard: 24 PCS/CTN</li>
<li>Gross Weight: 0.5 KG/PC</li>","https://cdn.globalso.com/aolga-hk/7-1.jpg,https://cdn.globalso.com/aolga-hk/7-3.jpg,https://cdn.globalso.com/aolga-hk/75-2.jpg",https://www.aolga-hk.com/bluetooth-alarm-clock-h7-product/
Bluetooth Alarm Clock,Bluetooth Alarm Clock K5,K5,AC Input: 100V-240V~/50-60Hz; DC Output: 5V/2A transformer,B lack/White,"Bluetooth version 5.0; Loudspeaker; Multi-function with Bluetooth, alarm clock, radio, showing time, week, temperature and mobile phone charging",K5,Black/White,"Bluetooth version 5.0; L oudspeaker; M ulti-function with Bluetooth, alarm clock, radio, showing time, week, temperature and mobile phone charging; T wo USB in the front and one Type C interface for devices charing; 4 inch AV LCD digital display; M emory function, no need to reset after turning on; M ute function; T wo groups of alarm clock functions; A larm clock for working days setting; NAP and snooze function",,,50Hz/60Hz,,,W135xD108xH98MM,W425xD344xH422MM,36 PCS/CTN,,0.35 KG/PC,"<li>Bluetooth version 5.0</li>
<li>L oudspeaker</li>
<li>M ulti-function with Bluetooth, alarm clock, radio, showing time, week, temperature and mobile phone charging</li>
<li>T wo USB in the front and one Type C interface for devices charing</li>
<li>4 inch AV LCD digital display</li>
<li>M emory function, no need to reset after turning on</li>
<li>M ute function</li>
<li>T wo groups of alarm clock functions</li>
<li>A larm clock for working days setting</li>
<li>NAP and snooze function</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K5</li>
<li>Color: Black/White</li>
<li>Specification: AC Input: 100V-240V~/50-60Hz; DC Output: 5V/2A transformer</li>
<li>Rated Frequency: 50Hz/60Hz</li>
<li>Gift Box Size: W135xD108xH98MM</li>
<li>Master Carton Size: W425xD344xH422MM</li>
<li>Package Standard: 36 PCS/CTN</li>
<li>Gross Weight: 0.35 KG/PC</li>","https://cdn.globalso.com/aolga-hk/5-1.jpg,https://cdn.globalso.com/aolga-hk/5-2.jpg",https://www.aolga-hk.com/bluetooth-alarm-clock-k5-product/
Cosmetic Mirror,Wall Mounted LED Mirror 995,995,,Chrome/Black,,995,Chrome/Black,,,,,,,,W 590 xD 350 xH 700 MM,20PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 995</li>
<li>Color: Chrome/Black</li>
<li>Master Carton Size: W 590 xD 350 xH 700 MM</li>
<li>Package Standard: 20PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/995.jpg,https://www.aolga-hk.com/wall-mounted-led-mirror-995-product/
Cosmetic Mirror,Desktop Cosmetic Mirror 226,266,,Chrome/Black,,226,Chrome /Black,,,,,,,,W7 90 xD4 00 xH 560 MM,20 PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 226</li>
<li>Color: Chrome /Black</li>
<li>Master Carton Size: W7 90 xD4 00 xH 560 MM</li>
<li>Package Standard: 20 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/2261.jpg,https://www.aolga-hk.com/desktop-cosmetic-mirror-226-product/
Cosmetic Mirror,Desktop Cosmetic Mirror 235,235,,Chrome,,235,Chrome,,,,,,,,W 810 xD4 00 xH 560 MM,20 PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 235</li>
<li>Color: Chrome</li>
<li>Master Carton Size: W 810 xD4 00 xH 560 MM</li>
<li>Package Standard: 20 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1158.jpg,https://www.aolga-hk.com/desktop-cosmetic-mirror-235-product/
Cosmetic Mirror,Desktop LED Mirror 266,266,,Chrome,,266,Chrome,,,,,,,,W745xD440xH645MM,8PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 266</li>
<li>Color: Chrome</li>
<li>Master Carton Size: W745xD440xH645MM</li>
<li>Package Standard: 8PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1155.jpg,https://www.aolga-hk.com/desktop-led-mirror-266-product/
Cosmetic Mirror,Desktop LED Mirror 505,505,,Chrome,,505,Chrome,,,,,,,,W 790 xD 400 xH 560 MM,20 PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 505</li>
<li>Color: Chrome</li>
<li>Master Carton Size: W 790 xD 400 xH 560 MM</li>
<li>Package Standard: 20 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1151.jpg,https://www.aolga-hk.com/desktop-led-mirror-505-product/
Cosmetic Mirror,Desktop LED Mirror 501,505,,Chrome,,501,Chrome,,,,,,,,W 745 xD 440 xH645MM,8 PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 501</li>
<li>Color: Chrome</li>
<li>Master Carton Size: W 745 xD 440 xH645MM</li>
<li>Package Standard: 8 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1152.jpg,https://www.aolga-hk.com/desktop-led-mirror-501-product/
Cosmetic Mirror,Wall Mounted Cosmetic Mirror 251,251,,Chrome/Black,,251,Chrome/Black,,,,,,,,W 590 xD 350 xH 700 MM,20PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 251</li>
<li>Color: Chrome/Black</li>
<li>Master Carton Size: W 590 xD 350 xH 700 MM</li>
<li>Package Standard: 20PCS/CTN</li>","https://cdn.globalso.com/aolga-hk/1148.jpg,https://cdn.globalso.com/aolga-hk/299.jpg",https://www.aolga-hk.com/wall-mounted-cosmetic-mirror-251-product/
Cosmetic Mirror,Wall Mounted Cosmetic Mirror 289,289,,Chrome,,289,Chrome,,,,,,,,W 715 xD 295 xH 590 MM,10 PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 289</li>
<li>Color: Chrome</li>
<li>Master Carton Size: W 715 xD 295 xH 590 MM</li>
<li>Package Standard: 10 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1149.jpg,https://www.aolga-hk.com/wall-mounted-cosmetic-mirror-289-product/
Cosmetic Mirror,Wall Mounted LED Mirror 214-2,214-2,,Chrome/Black,,214-2,Chrome/Black,,,,,,,,W800xD390xH655MM,20PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 214-2</li>
<li>Color: Chrome/Black</li>
<li>Master Carton Size: W800xD390xH655MM</li>
<li>Package Standard: 20PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1136.jpg,https://www.aolga-hk.com/wal-mounted-led-mirror-214-2-product/
Cosmetic Mirror,Wall Mounted LED Mirror 261-1,261-1,,Chrome/Black,,26 1-1,Chrome/Black,,,,,,,,W 715 xD 295 xH 590 MM,10PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 26 1-1</li>
<li>Color: Chrome/Black</li>
<li>Master Carton Size: W 715 xD 295 xH 590 MM</li>
<li>Package Standard: 10PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/261-1.jpg,https://www.aolga-hk.com/wall-mounted-led-mirror-261-1-product/
Cosmetic Mirror,Wall Mounted LED Mirror 262-1,262-1,,Chrome/Black,,262-1,Chrome/Black,,,,,,,,W715xD295xH590MM,10PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 262-1</li>
<li>Color: Chrome/Black</li>
<li>Master Carton Size: W715xD295xH590MM</li>
<li>Package Standard: 10PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1143.jpg,https://www.aolga-hk.com/wal-mounted-led-mirror-262-1-product/
Cosmetic Mirror,Wall Mounted LED Mirror 260,260,,Chrome/Black,,260,Chrome/Black,,,,,,,,W400xD390xH645MM,10PCS/CTN,/,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: 260</li>
<li>Color: Chrome/Black</li>
<li>Master Carton Size: W400xD390xH645MM</li>
<li>Package Standard: 10PCS/CTN</li>","https://cdn.globalso.com/aolga-hk/1142.jpg,https://cdn.globalso.com/aolga-hk/298.jpg",https://www.aolga-hk.com/wal-mounted-led-mirror-214-2-2-product/
Luggage Rack,Luggage Rack YDXL-07,YDXL-07,,Stainless steel color,Nylon straps help balance trays for stability; 201 stainless steel makes it strong and stable; Professional polishing and smooth curved edges; Easy to fold and store to save more space,YDXL-07,Stainless steel color,Nylon straps help balance trays for stability; 201 stainless steel makes it strong and stable; Professional polishing and smooth curved edges; Easy to fold and store to save more space,,,,,W550xD500xH700MM,,/,5PCS/CTN,,,"<li>Nylon straps help balance trays for stability</li>
<li>201 stainless steel makes it strong and stable</li>
<li>Professional polishing and smooth curved edges</li>
<li>Easy to fold and store to save more space</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: YDXL-07</li>
<li>Color: Stainless steel color</li>
<li>Product Size: W550xD500xH700MM</li>
<li>Package Standard: 5PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1168.jpg,https://www.aolga-hk.com/luggage-rack-ydxl-07-product/
Luggage Rack,Luggage Rack YDXL-06,YDXL-06,,Stainless steel color,Nylon straps help balance trays for stability; 201 stainless steel makes it strong and stable; Professional polishing and smooth curved edges; Easy to fold and store to save more space,YDXL-0 6,Stainless steel color,Nylon straps help balance trays for stability ; 201 stainless steel makes it strong and stable ; Professional polishing and smooth curved edges ; Easy to fold and store to save more space,,,,,W 550 xD 400 xH 500 MM,,/,5 PCS/CTN,,,"<li>Nylon straps help balance trays for stability</li>
<li>201 stainless steel makes it strong and stable</li>
<li>Professional polishing and smooth curved edges</li>
<li>Easy to fold and store to save more space</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: YDXL-0 6</li>
<li>Color: Stainless steel color</li>
<li>Product Size: W 550 xD 400 xH 500 MM</li>
<li>Package Standard: 5 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1166.jpg,https://www.aolga-hk.com/luggage-rack-ydxl-06-product/
Luggage Rack,Luggage Rack YDXL-03,YDXL-03,,Walnut,Foldable wooden luggage rack; Strong straps to carry sufficient weight; Less damage to the walls due to the design; Space saving model without backrest; Flat when folded,YDXL-0 3,Walnut,Foldable wooden luggage rack; Strong straps to carry sufficient weight; Less damage to the walls due to the design; Space saving model without backrest; Flat when folded,,,,,W600xD 400 xH 500 MM,,/,5 PCS/CTN,,,"<li>Foldable wooden luggage rack</li>
<li>Strong straps to carry sufficient weight</li>
<li>Less damage to the walls due to the design</li>
<li>Space saving model without backrest</li>
<li>Flat when folded</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: YDXL-0 3</li>
<li>Color: Walnut</li>
<li>Product Size: W600xD 400 xH 500 MM</li>
<li>Package Standard: 5 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1164.jpg,https://www.aolga-hk.com/luggage-rack-ydxl-03-product/
Luggage Rack,Luggage Rack YDXL-02,YDXL-02,,Walnut,Foldable wooden luggage rack; Strong straps to carry sufficient weight; Less damage to the walls due to the design; Space saving model without backrest; Flat when folded,YDXL-0 2,Walnut,Foldable wooden luggage rack; Strong straps to carry sufficient weight; Less damage to the walls due to the design; Space saving model without backrest; Flat when folded,,,,,W600xD 445 xH6 70 MM,,/,5 PCS/CTN,,,"<li>Foldable wooden luggage rack</li>
<li>Strong straps to carry sufficient weight</li>
<li>Less damage to the walls due to the design</li>
<li>Space saving model without backrest</li>
<li>Flat when folded</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: YDXL-0 2</li>
<li>Color: Walnut</li>
<li>Product Size: W600xD 445 xH6 70 MM</li>
<li>Package Standard: 5 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1162.jpg,https://www.aolga-hk.com/luggage-rack-ydxl-2-product/
Luggage Rack,Luggage Rack YDXL-01,YDXL-01,,Walnut,Foldable wooden luggage rack; Strong straps to carry sufficient weight; Less damage to the walls due to the design; Space saving model without backrest; Flat when folded,YDXL-01,Walnut,Foldable wooden luggage rack; Strong straps to carry sufficient weight; Less damage to the walls due to the design; Space saving model without backrest; Flat when folded,,,,,W600xD400xH6 00 MM,,/,5 PCS/CTN,,,"<li>Foldable wooden luggage rack</li>
<li>Strong straps to carry sufficient weight</li>
<li>Less damage to the walls due to the design</li>
<li>Space saving model without backrest</li>
<li>Flat when folded</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: YDXL-01</li>
<li>Color: Walnut</li>
<li>Product Size: W600xD400xH6 00 MM</li>
<li>Package Standard: 5 PCS/CTN</li>",https://cdn.globalso.com/aolga-hk/1161.jpg,https://www.aolga-hk.com/luggage-rack-ydxl-01-product/
Clothes Hanger,Clothes Hanger #S-38,YDXL-07,,Beige/Brown,"Anti-rust Hook,No Deformation Strong Bearing Capacity; Smooth texture without damaging clothing; Ergonomic design, streamline shape,keeping your garments in shape,supporting the clothes without trace",#S-38,Beige/Brown,,,,,,380x35MM,,W450xD390xH350MM,/,,,"<li>Anti-rust Hook,No Deformation Strong Bearing Capacity</li>
<li>Smooth texture without damaging clothing</li>
<li>Ergonomic design, streamline shape,keeping your garments in shape,supporting the clothes without trace</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: #S-38</li>
<li>Color: Beige/Brown</li>
<li>Product Size: 380x35MM</li>
<li>Master Carton Size: W450xD390xH350MM</li>",https://cdn.globalso.com/aolga-hk/未标题-130.jpg,https://www.aolga-hk.com/clothes-hanger-s-38-product/
Clothes Hanger,Clothes Hanger #808,#808,,Wood color,"360 swivel hook will give you the flexibility you want; Solid wood material is more durable,smooth surface does not hurt clothing; Natural wooden pant hangers with adjustable metal clips",#808,Wood color,,,,,,350 x 12 MM,,W370xD360xH340MM,/,,,"<li>360 swivel hook will give you the flexibility you want</li>
<li>Solid wood material is more durable,smooth surface does not hurt clothing</li>
<li>Natural wooden pant hangers with adjustable metal clips</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: #808</li>
<li>Color: Wood color</li>
<li>Product Size: 350 x 12 MM</li>
<li>Master Carton Size: W370xD360xH340MM</li>",https://cdn.globalso.com/aolga-hk/1177.jpg,https://www.aolga-hk.com/clothes-hanger-808-product/
